Date,Close,High,Low,Open,Volume,RSI,SMA_50,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2017-04-19,1210.2900390625,1215.510009765625,1205.0799560546875,1212.1300048828125,288060992.0,61.47743034800523,1144.3778479003906,26.527702513860504,3.6864033217539216,22.841299192106582
2017-04-20,1229.0799560546875,1240.7900390625,1208.4100341796875,1211.0799560546875,315108000.0,64.22995461551737,1144.5094470214847,28.31126029954339,4.375968885949447,23.935291413593944
2017-04-21,1222.050048828125,1235.93994140625,1215.56005859375,1229.4200439453125,272167008.0,62.43258803925358,1143.9302478027344,28.825208867978745,3.911933963507842,24.913274904470903
2017-04-22,1231.7099609375,1235.56005859375,1208.469970703125,1222.7099609375,249320000.0,63.92640285277251,1143.0646472167969,29.669973995928103,3.805359273165756,25.864614722762347
2017-04-23,1207.2099609375,1232.199951171875,1203.93994140625,1231.9200439453125,258951008.0,57.66365087503756,1142.1058459472654,28.03929170020865,1.7397415819570412,26.29955011825161
2017-04-24,1250.1500244140625,1250.93994140625,1209.6300048828125,1209.6300048828125,235806000.0,64.27048428512978,1141.766446533203,29.867573692288488,2.854418859229501,27.013154833058987
2017-04-25,1265.489990234375,1267.5799560546875,1249.969970703125,1250.449951171875,242556000.0,66.29411859455008,1141.619647216797,32.18331812539827,4.136130633871424,28.04718749152685
2017-04-26,1281.0799560546875,1294.8299560546875,1265.9300537109375,1265.989990234375,329631008.0,68.26153495287372,1142.7704455566407,34.87453034640225,5.461874283900322,29.41265606250193
2017-04-27,1317.72998046875,1319.699951171875,1281.300048828125,1281.8800048828125,449196992.0,72.34786176769437,1146.125045166016,39.50924807570186,8.077273610559942,31.43197446514192
2017-04-28,1316.47998046875,1331.280029296875,1292.3699951171875,1317.739990234375,527488992.0,72.00734039396013,1148.6848449707034,42.590474238820434,8.926799818942811,33.66367441987762
2017-04-29,1321.7900390625,1327.199951171875,1315.2099609375,1317.8399658203125,422705984.0,72.59738476695357,1152.7862463378906,44.94277320898368,9.023279031284844,35.91949417769884
2017-04-30,1347.8900146484375,1347.9100341796875,1314.9200439453125,1321.8699951171875,413115008.0,75.34793331574508,1156.2274475097659,48.355623466434736,9.948903430988715,38.40672003544602
2017-05-01,1421.5999755859375,1434.3199462890625,1348.300048828125,1348.300048828125,713624000.0,81.113576779514,1160.2318469238282,56.35844464359502,14.3613796865192,41.99706495707582
2017-05-02,1452.8199462890625,1473.9000244140625,1415.68994140625,1421.030029296875,477337984.0,82.93416975976136,1164.649844970703,64.47668175137915,17.98369343544266,46.492988315936486
2017-05-03,1490.0899658203125,1492.77001953125,1447.489990234375,1453.780029296875,583795968.0,84.8159256364088,1169.6516442871093,73.07545390098062,21.2659724680353,51.80948143294532
2017-05-04,1537.6700439453125,1608.9100341796875,1490.719970703125,1490.719970703125,933548992.0,86.81474923210021,1175.4128454589843,82.77517673014427,24.772556237759147,58.00262049238512
2017-05-05,1555.449951171875,1618.030029296875,1530.31005859375,1540.8699951171875,946035968.0,87.47810313847927,1182.7656433105467,90.84970799351504,26.27767000090394,64.5720379926111
2017-05-06,1578.800048828125,1578.800048828125,1542.5,1556.81005859375,582529984.0,88.3099031110774,1192.3370446777344,98.00326924658589,26.74498500317982,71.25828424340607
2017-05-07,1596.7099609375,1596.719970703125,1559.760009765625,1579.469970703125,1080029952.0,88.91797820569315,1204.794884033203,103.91977581829724,26.129193259912938,77.7905825583843
2017-05-08,1723.3499755859375,1723.3499755859375,1596.9200439453125,1596.9200439453125,1340320000.0,92.06213914480696,1218.5270837402345,117.4732818413845,31.746159426400155,85.72712241498435
2017-05-09,1755.3599853515625,1833.489990234375,1716.300048828125,1723.8900146484375,1167920000.0,92.63122841898146,1232.5496838378906,129.30690378560394,34.863825096495674,94.44307868910826
2017-05-10,1787.1300048828125,1788.43994140625,1719.0999755859375,1756.52001953125,915723008.0,93.1557003970375,1245.881483154297,139.63903759299137,36.15676712310649,103.48227046988488
2017-05-11,1848.5699462890625,1873.9300537109373,1755.3499755859375,1780.3699951171875,799489984.0,94.03927686234215,1261.8700817871093,151.0438780660238,38.04928607691113,112.99459198911268
2017-05-12,1724.239990234375,1856.1500244140625,1694.010009765625,1845.760009765625,740984000.0,73.3916015177929,1275.5830822753906,148.3399374628575,28.27627637899586,120.06366108386165
2017-05-13,1804.9100341796875,1812.989990234375,1651.0799560546875,1723.1199951171875,579635008.0,76.93087555753986,1292.9308825683595,150.96619904333238,24.72203036757658,126.2441686757558
2017-05-14,1808.9100341796875,1831.4200439453125,1776.6199951171875,1800.8599853515625,437196000.0,77.09357465981287,1309.6535034179688,151.62248718708543,20.302654809063682,131.31983237802174
2017-05-15,1738.4300537109375,1812.800048828125,1708.5400390625,1808.43994140625,731529024.0,67.99411068687229,1325.087604980469,144.78644683853486,10.773291568410485,134.01315527012437
2017-05-16,1734.449951171875,1785.93994140625,1686.5400390625,1741.699951171875,959044992.0,67.50951916643594,1338.8612036132813,137.46308571517488,2.759944356040421,134.70314135913446
2017-05-17,1839.0899658203125,1864.050048828125,1661.9100341796875,1726.72998046875,1064729984.0,72.96485436037955,1354.7000024414062,138.5062303259199,3.042471173428339,135.46375915249155
2017-05-18,1888.6500244140625,1904.47998046875,1807.1199951171875,1818.699951171875,894321024.0,75.09753733540644,1371.673603515625,141.69859923553872,4.987872066437717,136.710727169101
2017-05-19,1987.7099609375,2004.52001953125,1890.25,1897.3699951171875,1157289984.0,78.71228192313619,1390.8992016601562,150.4871612750237,11.021147284738163,139.46601399028555
2017-05-20,2084.72998046875,2084.72998046875,1974.9200439453125,1984.239990234375,961336000.0,81.5387518793419,1411.1580004882812,163.39732213722687,19.145046517553055,144.2522756196738
2017-05-21,2041.199951171875,2119.080078125,2037.5,2067.030029296875,1147859968.0,76.62303460620495,1430.3719995117187,168.17756181883533,19.140228959329193,149.03733285950614
2017-05-22,2173.39990234375,2303.89990234375,2017.8699951171875,2043.18994140625,1942220032.0,80.47321146156297,1451.7965966796874,180.5520754882923,25.21179410302892,155.34028138526338
2017-05-23,2320.419921875,2320.820068359375,2178.5,2191.56005859375,1378749952.0,83.69033321987729,1475.3287939453123,199.91772649690347,35.66195608931207,164.2557704075914
2017-05-24,2443.639892578125,2523.719970703125,2321.3701171875,2321.3701171875,1725379968.0,85.8016942752071,1501.5365917968752,222.6414937364134,46.70857866305758,175.93291507335582
2017-05-25,2304.97998046875,2763.7099609375,2285.300048828125,2446.239990234375,2406700032.0,74.16635950687713,1525.1405908203128,226.8466005080861,40.73094834778422,186.1156521603019
2017-05-26,2202.419921875,2573.7900390625,2071.989990234375,2320.889892578125,1763480064.0,66.9360765273567,1545.5353881835938,219.3746242105151,26.607177640170562,192.76744657034453
2017-05-27,2038.8699951171875,2260.199951171875,1855.8299560546875,2196.27001953125,1700480000.0,57.33679889039777,1562.7747875976565,197.97379820512242,4.165081307822277,193.80871689730014
2017-05-28,2155.800048828125,2267.340087890625,2054.080078125,2054.080078125,1147139968.0,61.579142420694126,1582.3717895507814,188.27841119544382,-4.424244561485068,192.7026557569289
2017-05-29,2255.610107421875,2307.050048828125,2107.169921875,2159.429931640625,994625024.0,64.79698707911595,1603.726591796875,186.49874329852491,-4.963129966723187,191.4618732652481
2017-05-30,2175.469970703125,2301.9599609375,2124.570068359375,2255.360107421875,1443970048.0,60.42127857199941,1623.4933911132812,176.5861294154147,-11.900595079866719,188.4867244952814
2017-05-31,2286.409912109375,2311.080078125,2145.570068359375,2187.18994140625,1544829952.0,64.04136776722531,1645.1213891601562,175.65736879962537,-10.263484556524844,185.92085335615022
2017-06-01,2407.8798828125,2448.389892578125,2288.330078125,2288.330078125,1653180032.0,67.5419887760086,1669.2715869140625,182.61782616471692,-2.6424217531466354,185.26024791786355
2017-06-02,2488.550048828125,2488.550048828125,2373.320068359375,2404.030029296875,1317030016.0,69.65479975913638,1695.6569873046874,192.42528804271888,5.732032099884265,186.6932559428346
2017-06-03,2515.35009765625,2581.909912109375,2423.570068359375,2493.719970703125,1514950016.0,70.34541771954181,1722.6131884765628,200.05421177909238,10.688764669006218,189.36544711008617
2017-06-04,2511.81005859375,2585.889892578125,2452.5400390625,2547.7900390625,1355120000.0,70.11841185124663,1749.398989257813,203.46907242478028,11.28290025175528,192.186172173025
2017-06-05,2686.81005859375,2686.81005859375,2510.219970703125,2512.39990234375,1369309952.0,74.49935067099814,1779.4763916015627,217.78591113664652,20.479791170897215,197.3061199657493
2017-06-06,2863.199951171875,2999.909912109375,2690.840087890625,2690.840087890625,2089609984.0,78.00040276503888,1812.8621899414063,240.5919054198489,34.62862836327966,205.96327705656924
2017-06-07,2732.159912109375,2869.3798828125,2700.56005859375,2869.3798828125,1517709952.0,70.28073467607203,1843.2719873046874,245.26472511344218,31.44115844549833,213.82356666794385
2017-06-08,2805.6201171875,2815.300048828125,2670.949951171875,2720.489990234375,1281170048.0,71.95633108119506,1875.1785888671875,251.99079992105453,30.533786602488533,221.457013318566
2017-06-09,2823.81005859375,2901.7099609375,2795.6201171875,2807.43994140625,1348950016.0,72.37171447784782,1907.073190917969,255.83987607998415,27.506290209134534,228.33358587084962
2017-06-10,2947.7099609375,2950.989990234375,2746.550048828125,2828.139892578125,2018889984.0,75.07939393197599,1941.5863891601562,265.82373278941577,29.992117534852923,235.83161525456285
2017-06-11,2958.110107421875,2996.60009765625,2840.530029296875,2942.409912109375,1752400000.0,75.29823282716308,1976.1143920898437,271.4461537737425,28.491630815343683,242.9545229583988
2017-06-12,2659.6298828125,2997.260009765625,2518.56005859375,2953.219970703125,2569530112.0,59.22416927660313,2005.1627905273435,248.94739270973196,4.794295801066539,244.15309690866542
2017-06-13,2717.02001953125,2789.0400390625,2650.3798828125,2680.909912109375,1781200000.0,60.950266870772396,2034.5001904296876,233.06128149800315,-8.873452328529822,241.93473382653298
2017-06-14,2506.3701171875,2786.830078125,2412.93994140625,2716.8798828125,1696560000.0,52.213443569444436,2059.3177929687504,201.1549482363439,-32.623828472151274,233.77877670849517
2017-06-15,2464.580078125,2534.7099609375,2212.9599609375,2499.580078125,2026259968.0,50.661928989732985,2082.987795410156,170.5310663740879,-50.59816826752581,221.12923464161372
2017-06-16,2518.56005859375,2539.919921875,2385.14990234375,2469.570068359375,1195190016.0,52.62036707187403,2107.004396972656,148.9007178712627,-57.78281341628082,206.68353128754353
2017-06-17,2655.8798828125,2685.18994140625,2484.9599609375,2514.010009765625,1534509952.0,57.26736570781177,2133.792395019531,141.21127732528885,-52.37780316980377,193.58908049509262
2017-06-18,2548.2900390625,2662.10009765625,2516.330078125,2655.35009765625,1178659968.0,52.8903322175447,2158.322395019531,124.99487594510629,-54.875363639989075,179.87023958509536
2017-06-19,2589.60009765625,2662.85009765625,2549.030029296875,2549.030029296875,1446840064.0,54.33357339219153,2183.1565966796875,114.16066442742613,-52.567660126135394,166.72832455356152
2017-06-20,2721.7900390625,2763.449951171875,2589.820068359375,2591.260009765625,1854189952.0,58.69436610054021,2209.1603979492183,114.9164123884043,-41.4495297321258,156.3659421205301
2017-06-21,2689.10009765625,2772.010009765625,2660.39990234375,2709.429931640625,1626579968.0,57.23871038754846,2233.886000976562,111.59118925547136,-35.819802292047,147.41099154751836
2017-06-22,2705.409912109375,2723.739990234375,2642.360107421875,2691.030029296875,1097939968.0,57.8010305544661,2258.192399902344,109.01533081133766,-30.716528588944556,139.73185940028222
2017-06-23,2744.909912109375,2765.169921875,2706.3701171875,2707.340087890625,961318976.0,59.20036617328186,2282.337197265625,108.90586529742814,-24.66079528228329,133.56666057971142
2017-06-24,2608.719970703125,2757.93994140625,2583.18994140625,2738.52001953125,982750016.0,52.710312937742046,2303.40259765625,96.71485436611829,-29.48144497087452,126.19629933699281
2017-06-25,2589.409912109375,2682.260009765625,2552.1201171875,2607.25,1161100032.0,51.84248639211959,2323.6147949218753,84.52092540828426,-33.34029914296684,117.8612245512511
2017-06-26,2478.449951171875,2615.25,2376.2900390625,2590.570068359375,1663280000.0,47.04896372701088,2341.249594726563,65.15256907982939,-42.16692437713736,107.31949345696675
2017-06-27,2552.449951171875,2552.449951171875,2332.989990234375,2478.449951171875,1489789952.0,50.34635301706126,2357.831594238281,55.138585414176305,-41.744726434232376,96.88331184840868
2017-06-28,2574.7900390625,2603.97998046875,2484.419921875,2553.030029296875,1183869952.0,51.33167906406911,2374.2201953125,48.446627041601005,-38.74934784544615,87.19597488704716
2017-06-29,2539.320068359375,2588.830078125,2510.47998046875,2567.56005859375,949979008.0,49.64713026221649,2389.2639965820313,39.82202806635314,-37.899157456555216,77.72118552290836
2017-06-30,2480.840087890625,2559.25,2478.429931640625,2539.239990234375,860273024.0,46.9135757708994,2401.909399414062,27.94598167437698,-39.820163078825104,67.76614475320208
2017-07-01,2434.550048828125,2515.27001953125,2419.22998046875,2492.60009765625,779913984.0,44.81039145216091,2416.115600585938,14.630261508448257,-42.50870659580306,57.13896810425132
2017-07-02,2506.469970703125,2514.280029296875,2394.840087890625,2436.39990234375,803747008.0,48.66135612219724,2430.146799316406,9.768192337040091,-37.89662061376899,47.66481295080908
2017-07-03,2564.06005859375,2595.0,2480.469970703125,2498.56005859375,964112000.0,51.57518098431654,2445.2497998046874,10.441641537758642,-29.77853713044035,40.22017866819899
2017-07-04,2601.639892578125,2631.590087890625,2559.35009765625,2561.0,985516032.0,53.43252989640676,2462.5139965820317,13.848101126387974,-21.097662033448813,34.94576315983679
2017-07-05,2601.989990234375,2622.64990234375,2538.550048828125,2602.8701171875,941566016.0,53.45044255611022,2479.8647973632815,16.38709462138104,-14.8469348307646,31.234029452145638
2017-07-06,2608.56005859375,2616.719970703125,2581.68994140625,2608.10009765625,761956992.0,53.80952586585337,2495.2541992187503,18.71369503933056,-10.016267530252065,28.729962569582625
2017-07-07,2518.659912109375,2916.139892578125,2498.8701171875,2608.590087890625,917411968.0,48.3171963675255,2507.854396972656,13.151746985814952,-12.462572467014141,25.614319452829093
2017-07-08,2571.340087890625,2571.340087890625,2492.31005859375,2520.27001953125,733329984.0,51.44475234421937,2519.5269995117183,12.846625103236875,-10.214155479673778,23.060780582910652
2017-07-09,2518.43994140625,2635.489990234375,2517.590087890625,2572.610107421875,527856000.0,48.284914228527164,2528.2011987304686,8.241214505845619,-11.855652861652025,20.096867367497644
2017-07-10,2372.56005859375,2537.159912109375,2321.1298828125,2525.25,1111200000.0,40.83604077981742,2534.828400878906,-7.098071793459894,-21.75595132876603,14.657879535306138
2017-07-11,2337.7900390625,2413.469970703125,2296.81005859375,2385.889892578125,1329760000.0,39.28060697314787,2538.116203613281,-21.808818209443416,-29.173358195799644,7.364539986356228
2017-07-12,2398.840087890625,2423.7099609375,2275.139892578125,2332.77001953125,1117410048.0,43.36001195967914,2539.684606933594,-28.215708877164616,-28.464199090816678,0.24849021365205992
2017-07-13,2357.89990234375,2425.219970703125,2340.830078125,2402.699951171875,835769984.0,41.35355113512281,2537.9698071289067,-36.17968977011924,-29.14254398701704,-7.037145783102201
2017-07-14,2233.340087890625,2363.25,2183.219970703125,2360.590087890625,882502976.0,35.909050611995326,2536.537009277344,-51.94336723783863,-35.924977163789144,-16.018390074049485
2017-07-15,1998.8599853515625,2231.139892578125,1990.4100341796875,2230.1201171875,993608000.0,28.343900152232752,2532.4658105468748,-82.40684503204147,-53.11076396639359,-29.296081065647886
2017-07-16,1929.8199462890625,2058.77001953125,1843.030029296875,1991.97998046875,1182870016.0,26.569020512938057,2530.2848095703125,-110.84260032271868,-65.23721540565663,-45.605384917062054
2017-07-17,2228.409912109375,2230.489990234375,1932.6199951171875,1932.6199951171875,1201760000.0,43.14965857582325,2531.7370068359373,-108.03901986880555,-49.9469079613948,-58.092111907410754
2017-07-18,2318.8798828125,2387.610107421875,2164.77001953125,2233.52001953125,1512450048.0,47.050829701618284,2533.00240234375,-97.39429085459233,-31.44174315774525,-65.95254769684708
2017-07-19,2273.429931640625,2397.169921875,2260.22998046875,2323.080078125,1245100032.0,45.366560778685354,2534.9616015625,-91.57013413232926,-20.494069148385748,-71.07606498394351
2017-07-20,2817.60009765625,2900.699951171875,2269.889892578125,2269.889892578125,2249260032.0,62.6198303419104,2545.585405273438,-42.55392819617737,22.817709430212915,-65.37163762639028
2017-07-21,2667.760009765625,2838.409912109375,2621.85009765625,2838.409912109375,1489449984.0,57.2578425416426,2550.7830078125003,-15.619028240938405,39.80208750836151,-55.421115749299915
2017-07-22,2810.1201171875,2862.419921875,2657.7099609375,2668.6298828125,1177129984.0,60.70087988476805,2557.2144091796877,17.018170073782585,57.951428658466,-40.933258584683415
2017-07-23,2730.39990234375,2832.179931640625,2653.93994140625,2808.10009765625,1072840000.0,57.888694878869636,2561.515405273437,36.03523799579989,61.574797264386646,-25.539559268586757
2017-07-24,2754.860107421875,2777.260009765625,2699.18994140625,2732.699951171875,866473984.0,58.523625116118566,2566.37640625,52.47523363328992,62.41183432150134,-9.936600688211422
2017-07-25,2576.47998046875,2768.080078125,2480.9599609375,2757.5,1460089984.0,52.32739572210608,2564.1698046875003,50.52781001815947,48.37152856509671,2.156281453062757
2017-07-26,2529.449951171875,2610.760009765625,2450.800048828125,2577.77001953125,937404032.0,50.80026672208236,2557.4948046875,44.67455202799965,34.014616459949515,10.659935568050138
2017-07-27,2671.780029296875,2693.320068359375,2529.340087890625,2538.7099609375,789104000.0,55.07348840707621,2556.28720703125,50.93352078040425,32.218868169883294,18.71465261052096
2017-07-28,2809.010009765625,2897.449951171875,2679.72998046875,2679.72998046875,1380099968.0,58.78997484257242,2556.3550048828124,66.2039531932669,37.99144046619675,28.21251272707015
2017-07-29,2726.449951171875,2808.760009765625,2692.800048828125,2807.02001953125,803745984.0,55.79933214744447,2554.407802734375,70.82751860676899,34.09200470375907,36.73551390300992
2017-07-30,2757.179931640625,2758.530029296875,2644.85009765625,2724.389892578125,705942976.0,56.682616318554054,2550.597202148437,76.09421338571701,31.486959586165675,44.60725379955134
2017-07-31,2875.340087890625,2889.6201171875,2720.610107421875,2763.239990234375,860574976.0,59.993159991524905,2548.941801757812,88.77925209132354,35.337598633417755,53.44165345790579
2017-08-01,2718.260009765625,2921.35009765625,2685.610107421875,2871.300048828125,1324669952.0,54.07645332043501,2550.1144042968745,85.17533883826536,25.386948304287657,59.788390533977704
2017-08-02,2710.669921875,2762.530029296875,2668.590087890625,2727.1298828125,1094950016.0,53.80034863866605,2549.98740234375,80.77562384999828,16.78978665281646,63.98583719718182
2017-08-03,2804.72998046875,2813.31005859375,2685.139892578125,2709.56005859375,804796992.0,56.74761097808114,2555.9545996093752,83.91140027008805,15.940450458324989,67.97094981176306
2017-08-04,2895.889892578125,2899.330078125,2743.719970703125,2806.929931640625,1002120000.0,59.447704900065496,2564.580795898438,92.68396566469482,19.77041268234541,72.91355298234942
2017-08-05,3252.909912109375,3290.010009765625,2874.830078125,2897.6298828125,1945699968.0,67.89957645614895,2579.26779296875,126.98106015966096,43.25400574184923,83.72705441781173
2017-08-06,3213.93994140625,3293.2900390625,3155.60009765625,3257.610107421875,1105030016.0,66.27584240012608,2590.4289941406255,149.29620991974525,52.45532440154682,96.84088551819843
2017-08-07,3378.93994140625,3397.679931640625,3180.889892578125,3212.780029296875,1482279936.0,69.59158057566539,2607.0419921875,178.24060121417324,65.11977255677984,113.1208286573934
2017-08-08,3419.93994140625,3484.85009765625,3345.830078125,3370.219970703125,1752760064.0,70.3711215149997,2623.6487890625,202.15725420879107,71.22914044111812,130.92811376767295
2017-08-09,3342.469970703125,3422.760009765625,3247.669921875,3420.39990234375,1468960000.0,66.88221030845625,2636.0623876953127,212.41164559624804,65.18682546286004,147.224820133388
2017-08-10,3381.280029296875,3453.449951171875,3319.469970703125,3341.840087890625,1515110016.0,67.74496736464381,2649.9059863281254,221.12102647884285,59.1169650763639,162.00406140247895
2017-08-11,3650.6201171875,3679.719970703125,3372.1201171875,3373.820068359375,2021190016.0,73.00158945220645,2668.810190429688,246.91053672880162,67.92518026105813,178.9853564677435
2017-08-12,3884.7099609375,3949.919921875,3613.699951171875,3650.6298828125,2219589888.0,76.57480162565277,2691.60619140625,282.976031876447,83.19254032696281,199.78349154948418
2017-08-13,4073.260009765625,4208.39013671875,3857.800048828125,3880.0400390625,3159089920.0,78.98712161522621,2720.8969921875,323.04870539577496,98.6121710770326,224.43653431874236
2017-08-14,4325.1298828125,4325.1298828125,3989.159912109375,4066.10009765625,2463089920.0,81.69840458435644,2755.611391601563,370.8553915540215,117.13508578822325,253.72030576579823
2017-08-15,4181.93017578125,4455.97021484375,3906.179931640625,4326.990234375,3258050048.0,75.71661568260778,2789.6809960937503,392.6611617261774,111.15268476830329,281.5084769578741
2017-08-16,4376.6298828125,4381.22998046875,3994.419921875,4200.33984375,2272039936.0,78.06790209826478,2826.1645947265624,420.802284083195,111.4350457002567,309.3672383829383
2017-08-17,4331.68994140625,4484.7001953125,4243.7099609375,4384.43994140625,2553359872.0,76.23308943362494,2861.302592773437,434.4697517540553,100.08201069689363,334.3877410571617
2017-08-18,4160.6201171875,4370.1298828125,4015.39990234375,4324.33984375,2941710080.0,69.53363068166593,2893.72859375,426.580063789228,73.75385818565303,352.826205603575
2017-08-19,4193.7001953125,4243.259765625,3970.550048828125,4137.75,2975820032.0,70.0811740771599,2927.9857958984376,418.17623969240594,52.28002727106474,365.8962124213412
2017-08-20,4087.659912109375,4196.2900390625,4069.8798828125,4189.31005859375,2109769984.0,65.98718677123968,2961.0479931640625,398.3674519001461,25.976991583043855,372.3904603171022
2017-08-21,4001.739990234375,4109.14013671875,3988.60009765625,4090.47998046875,2800890112.0,62.78666899436814,2990.9533935546874,371.4539354814219,-0.7492198685442872,372.2031553499662
2017-08-22,4100.52001953125,4128.759765625,3674.580078125,3998.35009765625,3764239872.0,64.89477457061287,3021.682592773437,354.0146422142934,-14.550810508538234,368.56545272283165
2017-08-23,4151.52001953125,4255.77978515625,4078.409912109375,4089.010009765625,2369819904.0,65.9667454841336,3052.6801953125,340.3853994299129,-22.54404263433497,362.9294420642479
2017-08-24,4334.68017578125,4376.39013671875,4130.259765625,4137.60009765625,2037750016.0,69.56157963198905,3087.3339990234376,340.43924846574146,-17.992154878805195,358.43140334454665
2017-08-25,4371.60009765625,4455.7001953125,4307.35009765625,4332.81982421875,1727970048.0,70.24386544684876,3122.5947998046877,339.5469672791023,-15.107548852355478,354.6545161314578
2017-08-26,4352.39990234375,4379.27978515625,4269.52001953125,4372.06005859375,1511609984.0,69.37297384982642,3159.269599609375,333.4467659566171,-16.96620013987257,350.4129660964897
2017-08-27,4382.8798828125,4416.58984375,4317.2900390625,4345.10009765625,1537459968.0,70.00866364050799,3195.5003955078123,327.2988942347233,-18.491257489413158,345.7901517241365
2017-08-28,4382.66015625,4403.93017578125,4224.64013671875,4384.4501953125,1959330048.0,69.99738453184827,3232.7847998046873,318.7347556472314,-21.64431686152409,340.3790725087555
2017-08-29,4579.02001953125,4625.68017578125,4352.1298828125,4389.2099609375,2486080000.0,74.02488271341358,3276.9139990234376,324.0566902276464,-13.057905824887257,337.11459605253367
2017-08-30,4565.2998046875,4626.52001953125,4471.41015625,4570.35986328125,1937849984.0,73.28462661997328,3321.4641943359375,323.43885328485067,-10.940594214146415,334.3794474989971
2017-08-31,4703.39013671875,4736.0498046875,4549.39990234375,4555.58984375,1944930048.0,75.89714739778293,3367.5551953125005,330.2846331266369,-3.275851497888141,333.56048462452503
2017-09-01,4892.009765625,4892.009765625,4678.52978515625,4701.759765625,2599079936.0,78.9282912967485,3418.2373925781253,346.9307884923337,10.696243094246938,336.23454539808677
2017-09-02,4578.77001953125,4975.0400390625,4469.240234375,4901.419921875,2722139904.0,64.43588318318052,3465.145991210937,331.03123487687026,-4.162648416973184,335.19388329384344
2017-09-03,4582.9599609375,4714.080078125,4417.58984375,4585.27001953125,1933190016.0,64.52970167894249,3516.8279907226565,315.1361242660869,-16.046207222205283,331.18233148829216
2017-09-04,4236.31005859375,4591.6298828125,4108.39990234375,4591.6298828125,2987330048.0,52.24902165078203,3562.95779296875,271.43841150068783,-47.79513599008351,319.23354749077134
2017-09-05,4376.52978515625,4427.83984375,3998.110107421875,4228.2900390625,2697969920.0,55.904620720834274,3605.920190429688,245.29461573790377,-59.15114540229405,304.4457611401978
2017-09-06,4597.1201171875,4617.25,4376.58984375,4376.58984375,2172100096.0,60.967160737913034,3651.4849951171877,239.6131541970426,-51.86608555452415,291.47923975156675
2017-09-07,4599.8798828125,4655.0400390625,4491.330078125,4589.14013671875,1844620032.0,61.027445100602115,3698.0139941406255,232.65138467275483,-47.06228406304956,279.7136687358044
2017-09-08,4228.75,4661.0,4075.179931640625,4605.16015625,2700890112.0,49.87236063162429,3726.2369921874997,194.93990639178537,-67.81900987521522,262.7589162670006
2017-09-09,4226.06005859375,4308.81982421875,4114.10986328125,4229.81005859375,1386230016.0,49.80130639321721,3757.402993164062,162.95775678435348,-79.84092758611769,242.79868437047116
2017-09-10,4122.93994140625,4245.43994140625,3951.0400390625,4229.33984375,1679090048.0,47.03478226315033,3783.6593896484374,127.81734239566049,-91.98507357984855,219.80241597550904
2017-09-11,4161.27001953125,4261.669921875,4099.39990234375,4122.47021484375,1557330048.0,48.18694523827319,3812.2767919921876,101.88674086012452,-94.33254009230762,196.21928095243214
2017-09-12,4130.81005859375,4344.64990234375,4085.219970703125,4168.8798828125,1864530048.0,47.30626921435625,3839.795791015625,77.97978561236687,-94.59159627205224,172.5713818844191
2017-09-13,3882.590087890625,4131.97998046875,3789.919921875,4131.97998046875,2219409920.0,40.76754009960903,3865.9179931640624,38.55958328965971,-107.2094388758075,145.76902216546722
2017-09-14,3154.949951171875,3920.60009765625,3153.860107421875,3875.3701171875,2716310016.0,28.382649173084943,3878.4279931640626,-50.809983092187395,-157.2632042061237,106.4532211139363
2017-09-15,3637.52001953125,3733.449951171875,2946.6201171875,3166.300048828125,4148069888.0,41.15125070007015,3897.74279296875,-81.7542249969647,-150.5659568887208,68.8117318917561
2017-09-16,3625.0400390625,3808.840087890625,3487.7900390625,3637.75,1818400000.0,40.94792364306312,3914.0633935546875,-106.06217108514375,-139.89912238151987,33.83695129637613
2017-09-17,3582.8798828125,3664.81005859375,3445.639892578125,3606.280029296875,1239149952.0,40.22485486251163,3931.1919921874996,-127.26137582847332,-128.87866169987956,1.6172858714062386
2017-09-18,4065.199951171875,4079.22998046875,3591.090087890625,3591.090087890625,1943209984.0,50.90551788304826,3957.3523925781246,-103.94449231576436,-84.44942254973648,-19.495069766027886
2017-09-19,3924.969970703125,4094.070068359375,3868.8701171875,4073.7900390625,1563980032.0,48.208455356877856,3978.3449902343746,-95.67816330683809,-60.94647483264816,-34.73168847418993
2017-09-20,3905.949951171875,4031.389892578125,3857.72998046875,3916.360107421875,1213830016.0,47.83823857317025,4002.0987890624997,-89.62861178602043,-43.9175386494644,-45.71107313655603
2017-09-21,3631.0400390625,3916.419921875,3613.6298828125,3901.469970703125,1411480064.0,42.730433558619715,4020.5061914062503,-105.79766142617291,-48.0692706316935,-57.72839079447941
2017-09-22,3630.699951171875,3758.27001953125,3553.530029296875,3628.02001953125,1194829952.0,42.72435612660792,4037.025590820313,-117.28717842410697,-47.64703010370205,-69.64014832040492
2017-09-23,3792.39990234375,3819.2099609375,3594.580078125,3629.919921875,928113984.0,46.61236206786111,4054.955791015625,-112.05318932987029,-33.93043280757229,-78.122756522298
2017-09-24,3682.840087890625,3796.14990234375,3666.89990234375,3796.14990234375,768014976.0,44.41253478902257,4063.55439453125,-115.41534045936578,-29.834067149654217,-85.58127330971156
2017-09-25,3926.070068359375,3950.25,3681.580078125,3681.580078125,1374210048.0,50.04871227541112,4077.7969970703125,-97.33126850964709,-9.399996159948415,-87.93127234969867
